,movie_title,actor_name,actor_id
19408,the sleepwalker,Gitte Witt,63758.0
19409,the fog,Janet Leigh,7302.0
19410,tom jones,Hugh Griffith,10021.0
19411,unfriended,Heather Sossaman,1385057.0
19412,taxi driver,Peter Boyle,1039.0
19413,the howling,Dee Wallace,62001.0
19414,dr. no,Lois Maxwell,9878.0
19415,chernobyl diaries,Jonathan Sadowski,21047.0
19416,hellraiser,Clare Higgins,45588.0
19417,god's not dead 2,Maria Canals-Barrera,85759.0
19418,cry_wolf,Lindy Booth,51936.0
19419,godzilla 2000,Sakae Kimura,19048.0
19420,blue valentine,John Doman,4735.0
19421,transamerica,Paul Borghese,7466.0
19422,the devil inside,Brian Johnson,84008.0
19423,beyond the valley of the dolls,Harrison Page,45101.0
19424,love me tender,Debra Paget,48958.0
19425,an inconvenient truth,unknown,5262074.0
19426,sands of iwo jima,Forrest Tucker,41214.0
19427,shine a light,Albert Maysles,1418.0
19428,the green inferno,Magda Apanowicz,189026.0
19429,departure,Niamh Cusack,174745.0
19430,the sessions,Rhea Perlman,24203.0
19431,"food, inc.",Barbara Kowalcyk,
19432,october baby,Jason Burkey,930215.0
19433,next stop wonderland,Holland Taylor,11318.0
19434,juno,Rainn Wilson,11678.0
19435,the skeleton twins,Kathleen Rose Perkins,149334.0
19436,martha marcy may marlene,Brady Corbet,55493.0
19437,obvious child,Jake Lacy,496470.0
19438,frozen river,Misty Upham,64136.0
19439,20 feet from stardom,Merry Clayton,26482.0
19440,two girls and a guy,Angel David,37207.0
19441,walking and talking,Vincent Pastore,47774.0
19442,the full monty,Lesley Sharp,80366.0
19443,who killed the electric car?,Colette Divine,1493414.0
19444,the broken hearts club: a romantic comedy,Mary McCormack,1980.0
19445,bubba ho-tep,Ella Joyce,58681.0
19446,goosebumps,Ken Marino,77089.0
19447,slam,Bonz Malone,104789.0
19448,brigham city,Rick Macy,127589.0
19449,fiza,Jaya Bhaduri,35743.0
19450,history of the world: part i,Dom DeLuise,6844.0
19451,orgazmo,Matt Stone,34518.0
19452,all the real girls,Shea Whigham,74242.0
19453,dream with the fishes,Kathryn Erbe,49824.0
19454,blue car,A.J. Buckley,60460.0
19455,luminarias,Robert Beltran,50880.0
19456,palo alto,Olivia Crocicchia,172056.0
19457,ajami,Ranin Karim,132112.0
19458,wristcutters: a love story,Chase Ellison,64148.0
19459,i origins,Venida Evans,1196527.0
19460,the battle of shaker heights,Kathleen Quinlan,8183.0
19461,the lovely bones,Tom McCarthy,17867.0
19462,the act of killing,Syamsul Arifin,1172487.0
19463,taxi to the dark side,Greg D'Agostino,1223763.0
19464,once in a lifetime: the extraordinary story of the new york cosmos,Ahmet Ertegun,582449.0
19465,guiana 1838,Aasheekaa Bathija,235276.0
19466,lisa picard is famous,Melissa Gilbert,142858.0
19467,antarctica: a year on ice,Anthony Powell,8922.0
19468,a lego brickumentary,Jason Bateman,23532.0
19469,hardflip,Raquel Elizabeth Ames,1288772.0
19470,chocolate: deep dark secrets,Sunil Shetty,3496059.0
19471,the house of the devil,Dee Wallace,62001.0
19472,the perfect host,Nathaniel Parker,27631.0
19473,safe men,Josh Pais,6181.0
19474,speedway junky,Adrienne Frantz,65224.0
19475,the last big thing,James Lorinz,167080.0
19476,the specials,Jamie Kennedy,6213.0
19477,16 to life,Hallee Hirsh,43894.0
19478,alone with her,Jonathon Trent,78662.0
19479,creative control,Meredith Hagner,449513.0
19480,special,Ian Bohen,31362.0
19481,sparkler,Veronica Cartwright,5047.0
19482,the helix... loaded,Jennifer Sky,20981.0
19483,in her line of fire,Jesse Hutch,169469.0
19484,the jimmy show,Heather Bucha,2661547.0
19485,heli,Gabriel Reyes,1307931.0
19486,karachi se lahore,Javed Sheikh,85978.0
19487,loving annabelle,Laura Breckenridge,77346.0
19488,hits,Amy Sedaris,12110.0
19489,jimmy and judy,James Eckhouse,19151.0
19490,frat party,Alicia Ziegler,183384.0
19491,the party's over,Louise Sorel,127260.0
19492,proud,Janet Hubert,536346.0
19493,the poker house,Bokeem Woodbine,71913.0
19494,childless,Diane Venora,6200.0
19495,zmd: zombies of mass destruction,Kevin Hamedani,115627.0
19496,snow white: a deadly summer,Tim Abell,99235.0
19497,hidden away,Joseba Ugalde,1649419.0
19498,my last day without you,Reg E. Cathey,38951.0
19499,steppin: the movie,Chrystee Pharris,87363.0
19500,doc holliday's revenge,Randy Jay Burrell,1411462.0
19501,black rock,Jay Paulson,88597.0
19502,truth or die,Jennie Jacques,126173.0
19503,the pet,Summer Napoles,
19504,bang bang baby,Kristian Bruun,1309774.0
19505,fear clinic,Fiona Dourif,204468.0
19506,zombie hunter,Jarrod Phillips,1123882.0
19507,a fine step,Leonor Varela,10839.0
19508,trance,Tuppence Middleton,89822.0
19509,charly,Claire Bloom,29545.0
19510,banshee chapter,Michael McMillian,101416.0
19511,jesseÂ            ,Bruno Campos,66252.0
19512,ask me anything,Cathryn de Prume,163013.0
19513,and then came love,Eartha Kitt,70243.0
19514,food chains,Eve Ensler,116482.0
19515,on the waterfront,Rod Steiger,522.0
19516,l!fe happens,Kristen Johnston,13635.0
19517,"4 months, 3 weeks and 2 days",Alexandru Potocean,39960.0
19518,the horror network vol. 1,Jan Cornet,440879.0
19519,hard candy,Patrick Wilson,17178.0
19520,the quiet,Edie Falco,36190.0
19521,circumstance,Sina Amedson,1459466.0
19522,fruitvale station,Ariana Neal,1141877.0
19523,the brass teapot,Alia Shawkat,61178.0
19524,bambi,Ann Gillis,107445.0
19525,the hammer,Adam Carolla,76245.0
19526,snitch,Nadine Velazquez,65196.0
19527,latter days,Jacqueline Bisset,14061.0
19528,elza,Teddy Doloir,2584912.0
19529,1982,Quinton Aaron,112560.0
19530,"for a good time, call...",Nia Vardalos,54645.0
19531,celeste & jesse forever,Rob Huebel,80595.0
19532,time changer,Hal Linden,133670.0
19533,london to brighton,Georgia Groome,73355.0
19534,american hero,Michelle Tabora,
19535,windsor drive,Matt Cohen,119421.0
19536,a separation,Peyman Moaadi,559566.0
19537,crying with laughter,Joe Cassidy,3353729.0
19538,welcome to the dollhouse,Christina Vidal,61904.0
19539,ruby in paradise,Dorothy Lyman,19488.0
19540,raising victor vargas,Judy Marte,93821.0
19541,pandora's box,Fritz Kortner,13905.0
19542,harrison montgomery,Diane Baker,6930.0
19543,live-in maid,Claudia LapacÃ³,
19544,deterrence,Timothy Hutton,16327.0
19545,the mudge boy,Ryan Donowho,4442.0
19546,the young unknowns,Arly Jover,66147.0
19547,not cool,Cherami Leigh,83272.0
19548,dead snow,Ane Dahl Torp,63769.0
19549,saints and soldiers,Kirby Heyborne,63494.0
19550,vessel,Whit Spurgeon,1663262.0
19551,american graffiti,Mackenzie Phillips,12408.0
19552,iraq for sale: the war profiteers,Donna Zovko,
19553,aqua teen hunger force colon movie film for theaters,Chris Kattan,58317.0
19554,safety not guaranteed,Jeff Garlin,60074.0
19555,kevin hart: laugh at my pain,Jeanette Branch,474219.0
19556,kill list,Neil Maskell,30433.0
19557,the innkeepers,Pat Healy,60846.0
19558,the unborn,Rachel Brosnahan,993774.0
19559,the conformist,Dominique Sanda,24590.0
19560,interview with the assassin,Renee Faia,96900.0
19561,donkey punch,Tom Burke,52891.0
19562,all the boys love mandy lane,Whitney Able,56677.0
19563,bled,Michele Morrow,103337.0
19564,high noon,Lon Chaney Jr.,4072.0
19565,hoop dreams,Isiah Thomas,1225387.0
19566,rize,Tommy the Clown,23592.0
19567,destiny,Erick Avari,18917.0
19568,l.i.e.,Walter Masterson,234840.0
19569,the sisterhood of night,Louis Ozawa Changchien,113308.0
19570,b-girl,Drew Sidora,58962.0
19571,king kong,Evan Parke,3493.0
19572,house of wax,Brian Van Holt,12792.0
19573,half nelson,Jeff Lima,53055.0
19574,naturally native,Max Gail,116579.0
19575,hav plenty,Chenoa Maxwell,93129.0
19576,adulterers,Danielle Savre,154955.0
19577,escape from tomorrow,Amy Lucas,1127579.0
19578,starsuckers,Elton John,11370.0
19579,the hadza: last of the first,Jane Goodall,186329.0
19580,after,Karolina Wydra,210829.0
19581,treachery,Michael Biehn,2712.0
19582,walter,Virginia Madsen,12519.0
19583,top hat,Eric Blore,30184.0
19584,the blair witch project,Michael C. Williams,26853.0
19585,woodstock,Joan Baez,1490.0
19586,the kentucky fried movie,Tara Strohmeier,105074.0
19587,mercy streets,Cynthia Watros,36216.0
19588,arnolds park,Tac Fitzgerald,1369259.0
19589,broken vessels,Brent David Fraser,42140.0
19590,water & power,Exie Booker,1040726.0
19591,they will have to kill us first,Khaira Arby,1667102.0
19592,crop circles: quest for truth,Francine Blake,
19593,light from the darkroom,Lymari Nadal,40376.0
19594,irreplaceable,Marianne Denicourt,38877.0
19595,the maid's room,John Brodsky,1161588.0
19596,a hard day's night,George Harrison,10593.0
19597,the harvest/la cosecha,unknown,5262074.0
19598,love letters,Amy Madigan,23882.0
19599,julija in alfa romeo,Andrej Nahtigal,584927.0
19600,fireproof,Erin Bethea,78042.0
19601,faith connections,Shriman Umeshanad Brahmachari,1462537.0
19602,benji,Edgar Buchanan,30512.0
19603,open water,Daniel Travis,646.0
19604,high road,Abby Elliott,1240486.0
19605,kingdom of the spiders,Tiffany Bolling,99837.0
19606,mad hot ballroom,Paul Daggett,2709281.0
19607,the station agent,Paula GarcÃ©s,
19608,to save a life,D. David Morin,133669.0
19609,wordplay,Bob Dole,196282.0
19610,beyond the mat,Mick Foley,77763.0
19611,the singles ward,Daryn Tufts,226615.0
19612,osama,Mohamad Haref Harati,
19613,sholem aleichem: laughing in the darkness,Jason Kravits,19978.0
19614,groove,Denny Kirkwood,1224812.0
19615,the r.m.,Curt Doussett,63505.0
19616,twin falls idaho,Jon Gries,9629.0
19617,mean creek,Trevor Morgan,4940.0
19618,hurricane streets,Lynn Cohen,8792.0
19619,never again,Michael McKean,21731.0
19620,civil brand,Clifton Powell,58924.0
19621,lonesome jim,Mary Kay Place,5960.0
19622,drinking buddies,Ti West,101542.0
19623,deceptive practice: the mysteries and mentors of ricky jay,Dick Cavett,10565.0
19624,seven samurai,Kamatari Fujiwara,96552.0
19625,the other dream team,Mickey Hart,126297.0
19626,johnny suede,Nick Cave,39516.0
19627,finishing the game: the search for a new bruce lee,Joe McQueen,1099856.0
19628,rubber,Cecelia Antoinette,133400.0
19629,home,April Winchell,60741.0
19630,kiss the bride,Garrett M. Brown,27492.0
19631,the slaughter rule,Eddie Spears,117432.0
19632,monsters,Ricky Catter,1904487.0
19633,the californians,Illeana Douglas,7796.0
19634,the living wake,Matthew Cowles,94434.0
19635,detention of the dead,Max Adler,205335.0
19636,crazy stone,Zhonghua Chen,
19637,scott walker: 30 century man,Damon Albarn,64188.0
19638,everything put together,Megan Mullally,52119.0
19639,good kill,Stafford Douglas,1371849.0
19640,insomnia manica,Chin-Chien Chang,1907631.0
19641,the outrageous sophie tucker,Tony Bennett,138986.0
19642,now is good,Paddy Considine,14887.0
19643,girls gone dead,Al Sapienza,154917.0
19644,america is still the place,Mike Colter,450.0
19645,subconscious,Tom Stedham,106190.0
19646,crossroads,Dave Allen,88971.0
19647,enter nowhere,Christopher Denham,61510.0
19648,the king of najayo,Claudette LalÃ­,
19649,fight to the finish,Vincent De Paul,1185725.0
19650,alleluia! the devil's carnival,Terrance Zdunich,76686.0
19651,the sound and the shadow,Felix Avitia,1465465.0
19652,rodeo girl,Yassie Hawkes,1593390.0
19653,born to fly: elizabeth streb vs. gravity,Laura Flanders,2073290.0
19654,the little ponderosa zoo,Jamison Stalsworth,2407880.0
19655,oz the great and powerful,James Franco,17051.0
19656,the toxic avenger,Pat Ryan,555069.0
19657,straight out of brooklyn,Matty Rich,230059.0
19658,bloody sunday,Tim Pigott-Smith,11276.0
19659,diamond ruff,Fredro Starr,59568.0
19660,conversations with other women,Nora Zehetner,34070.0
19661,poultrygeist: night of the chicken dead,Kate Graham,2914723.0
19662,mutual friends,Michael Stahl-David,51991.0
19663,42nd street,George Brent,20364.0
19664,rise of the entrepreneur: the search for a better way,Eric Worre,2206103.0
19665,metropolitan,Ellia Thompson,2201956.0
19666,as it is in heaven,Nils-Anders VallgÃ¥rda,
19667,roadside,Alan Pietruszewski,144606.0
19668,napoleon dynamite,Jon Gries,9629.0
19669,blue ruin,Amy Hargreaves,92728.0
19670,paranormal activity,Amber Armstrong,967678.0
19671,dogtown and z-boys,Jeff Ament,83981.0
19672,monty python and the holy grail,Terry Jones,10707.0
19673,quinceaÃ±era,Alicia Sixtos,81959.0
19674,gory gory hallelujah,David Frederick White,1842010.0
19675,heroesÂ            ,Greg Grunberg,17305.0
19676,tarnation,Renee Leblanc,17109.0
19677,i want your money,Mike Huckabee,1227861.0
19678,love in the time of monsters,Alex Sanborn,1830413.0
19679,the beyond,Al Cliver,52063.0
19680,home moviesÂ            ,Melissa Bardin Galsky,1230597.0
19681,what happens in vegas,Michelle Krusiec,55253.0
19682,the dark hours,Gordon Currie,51539.0
19683,my beautiful laundrette,Garry Cooper,27323.0
19684,fabled,Desmond Askew,59284.0
19685,show me,Gabriel Hogan,148125.0
19686,cries & whispers,Erland Josephson,38127.0
19687,intolerance: love's struggle throughout the ages,Walter Long,100245.0
19688,trekkies,James Doohan,1751.0
19689,the broadway melody,Charles King,117675.0
19690,the evil dead,Ellen Sandweiss,11462.0
19691,maniac,Liane Balaban,54817.0
19692,censored voices,unknown,5262074.0
19693,murderball,Andy Cohn,82843.0
19694,american ninja 2: the confrontation,Larry Poindexter,25944.0
19695,51 birch street,Mike Block,
19696,revolutionÂ            ,David Lyons,76941.0
19697,rotor dr1,Christian Kapper,1697879.0
19698,halloween,P.J. Soles,
19699,12 angry men,John Fiedler,5247.0
19700,my dog tulip,Lynn Redgrave,29791.0
19701,it happened one night,Walter Connolly,30156.0
19702,dogtooth,Sissy Petropoulou,1185440.0
19703,tupac: resurrection,Todd Bridges,75340.0
19704,tumbleweeds,Lois Smith,2207.0
19705,the prophecy,Virginia Madsen,12519.0
19706,when the cat's away,Jane Bradbury,2828896.0
19707,pieces of april,Derek Luke,15543.0
19708,the big swap,Thierry Harcourt,1864154.0
19709,old joy,Will Oldham,77080.0
19710,wendy and lucy,Will Oldham,77080.0
19711,3 backyards,Kathryn Erbe,49824.0
19712,pierrot le fou,Graziella Galvani,12773.0
19713,sisters in law,unknown,5262074.0
19714,ayurveda: art of being,unknown,5262074.0
19715,nothing but a man,Ivan Dixon,95224.0
19716,"first love, last rites",Natasha Gregson Wagner,3270.0
19717,fighting tommy riley,Christina Chambers,139077.0
19718,royal kill,Darren Kendrick,125050.0
19719,across the universe,Robert Clohessy,2256.0
19720,the looking glass,Mary Norwood,1346025.0
19721,death race 2000,Martin Kove,56117.0
19722,locker 13,Jon Polito,4253.0
19723,midnight cabaret,Thom Mathews,64198.0
19724,anderson's cross,Ryan Carnes,85480.0
19725,bizarre,Raquel Nave,1555914.0
19726,graduation day,Vanna White,97752.0
19727,some guy who kills people,Ahmed Best,33197.0
19728,compliance,James McCaffrey,155173.0
19729,chasing amy,Joey Lauren Adams,16484.0
19730,lovely & amazing,Raven Goodwin,21128.0
19731,death calls,Ron RoggÃ©,
19732,better luck tomorrow,Collin Kahey,
19733,the incredibly true adventure of two girls in love,Stephanie Berry,10693.0
19734,chuck & buck,Chris Weitz,3288.0
19735,american desi,Anil Kumar,591160.0
19736,amidst the devil's wings,Barbie Castro,1313985.0
19737,cube,Nicole de Boer,5888.0
19738,love and other catastrophes,Matt Day,3068.0
19739,i married a strange person!,Richard Spore,171396.0
19740,november,Nora Dunn,4496.0
19741,like crazy,Finola Hughes,66881.0
19742,teeth and blood,Clint Jung,94121.0
19743,sugar town,John Doe,42746.0
19744,the motel,Jackie Nova,1083495.0
19745,the canyons,James Deen,
19746,happy valleyÂ            ,Sarah Lancashire,115680.0
19747,on the outs,Dominic ColÃ³n,
19748,shotgun stories,Travis Smith,1401148.0
19749,exam,Pollyanna McIntosh,92730.0
19750,the sticky fingers of time,Terumi Matthews,180609.0
19751,sunday school musical,Debra Lynn Hull,1040120.0
19752,rust,Kirsten Collins,3242560.0
19753,ink,Jessica Duffy,92744.0
19754,the christmas bunny,Charles Irving Beale,2806839.0
19755,jesus people,Tim Bagley,53400.0
19756,butterfly,Stuart Whitman,38761.0
19757,undivided,Jeff Jacob,134958.0
19758,the frozen,Sedona James,1738455.0
19759,the love letter,Estelle Parsons,6461.0
19760,horse camp,Annelyse Ahmad,1390487.0
19761,give me shelter,Elaine Hendrix,55422.0
19762,the big parade,Claire Adams,1121948.0
19763,little big top,Travis Betz,116531.0
19764,along the roadside,Sheldon Bailey,1535038.0
19765,bronson,Matt King,23776.0
19766,western religion,Greg Jackson,1559868.0
19767,burn,Craig Dougherty,
19768,urbania,Matt Keeslar,35598.0
19769,the stewardesses,William Condos,558561.0
19770,"the beast from 20,000 fathoms",Ross Elliott,112722.0
19771,"20,000 leagues under the sea",Paul Lukas,2092.0
19772,mad max,Joanne Samuel,58401.0
19773,swingers,Blake Lindsley,41690.0
19774,a fistful of dollars,Aldo Sambrell,49895.0
19775,she done him wrong,Louise Beavers,89101.0
19776,short cut to nirvana: kumbh mela,Swami Krishnanad,
19777,the grace card,Michael Higgenbottom,157419.0
19778,middle of nowhere,Lorraine Toussaint,81726.0
19779,3,Sophie Rois,15122.0
19780,the business of fancydancing,Cynthia Geary,162945.0
19781,call + response,Madeleine Albright,1181293.0
19782,side effects,Katie Lowes,108253.0
19783,malevolence,Richard Glover,193020.0
19784,shooting the warwicks,Bethany Blakey,1517549.0
19785,super hybrid,John Reardon,62920.0
19786,baghead,Elise Muller,45404.0
19787,solitude,Ali Daniels,2701435.0
19788,the case of the grinning cat,LÃ©on Schwartzenberg,
19789,ordet,Ejner Federspiel,578958.0
19790,good dick,Jason Ritter,50095.0
19791,the man from earth,David Lee Smith,56112.0
19792,the trials of darryl hunt,John Reeves,3239652.0
19793,an american girl holiday,Bruce Gooch,2914910.0
19794,yesterday was a lie,H.M. Wynant,19435.0
19795,theresa is a mother,Matthew Gumley,1224221.0
19796,h.,Rebecca Dayan,1121635.0
19797,archaeology of a woman,Elaine Bromka,27491.0
19798,children of heaven,Mohammad Amir Naji,87388.0
19799,weekend,Vauxhall Jermaine,1609793.0
19800,she's gotta have it,Tracy Camilla Johns,99358.0
19801,butterfly girl,Emily Gorell,4826555.0
19802,the world is mine,Ana Vatamanu,1486162.0
19803,another earth,Flint Beverage,185766.0
19804,the calling,Christopher Heyerdahl,32887.0
19805,sweet sweetback's baadasssss song,Melvin Van Peebles,135650.0
19806,perfect cowboy,Sienna Beckman,2104676.0
19807,tadpole,Ron Rifkin,12122.0
19808,once,Darren Healy,143859.0
19809,the woman chaser,Max Kerstein,189735.0
19810,the horse boy,Simon Baron-Cohen,107448.0
19811,when the lights went out,Kate Ashfield,11110.0
